SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationID,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Foster Care,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Foster Care,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf
2024-25,School,Grant,North Central Educational Service District 171,100008,13156,Soap Lake School District,100241,3089,Soap Lake Middle & High School,100818,P,All Grades,264,124,0,140,3,0,0,113,0,5,143,56,0,1,6,224,13,1,14,9,42,208,0,263,258,40,251,263,250,255,222,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,2673,Frontier Middle School,100826,P,All Grades,696,350,0,346,2,13,4,361,0,27,287,82,0,53,9,423,22,10,18,33,107,614,0,643,687,273,674,686,678,663,589,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,2832,Peninsula Elementary,100827,P,All Grades,383,181,0,202,0,2,7,202,0,15,157,56,0,3,12,219,13,15,7,19,78,327,0,380,371,164,370,368,376,364,305,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,2833,Knolls Vista Elementary,100828,P,All Grades,276,136,0,140,1,3,2,190,2,6,72,65,0,3,5,200,3,1,7,1,52,211,0,273,271,76,273,275,269,275,224,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,2969,Lakeview Terrace Elementary,100829,P,All Grades,307,139,0,168,4,4,4,160,0,12,123,52,0,1,9,217,12,3,1,7,63,255,0,306,298,90,295,304,306,300,244,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,2970,Midway Elementary,100830,P,All Grades,226,103,0,123,0,1,3,132,0,7,83,60,0,1,1,171,7,4,6,5,58,166,0,225,225,55,219,222,220,221,168,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3021,Larson Heights Elementary,100831,P,All Grades,297,149,0,148,1,0,5,188,0,4,99,83,0,0,8,241,24,1,16,7,67,214,0,297,289,56,273,296,281,290,230,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3022,Columbia Middle School,100832,P,All Grades,892,440,0,452,3,6,14,427,1,35,403,107,0,66,8,511,29,14,13,43,144,785,0,826,884,381,863,878,879,849,748,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3091,Garden Heights Elementary,100833,P,All Grades,329,159,0,170,1,2,8,158,0,10,149,40,0,7,2,186,5,4,5,10,70,289,0,322,327,143,324,325,324,319,259,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3153,Longview Elementary,100834,P,All Grades,370,191,0,179,0,1,1,224,1,6,137,98,0,9,26,254,20,3,9,4,55,272,0,361,344,116,350,367,361,366,315,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3215,Moses Lake High School,100835,P,All Grades,1871,932,0,939,4,12,30,989,1,69,766,234,10,138,19,1044,98,15,79,80,232,1637,1861,1733,1852,827,1773,1856,1792,1791,1639,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,3779,North Elementary,100836,P,All Grades,288,141,0,147,1,4,7,166,0,7,92,90,0,2,16,246,18,2,12,4,62,198,0,286,272,42,270,286,276,284,226,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5173,Sage Point Elementary School,104936,P,All Grades,341,152,0,189,2,7,4,125,1,9,192,21,0,9,3,135,7,4,9,7,43,320,0,332,338,206,334,337,332,334,298,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5251,Park Orchard Elementary School,105429,P,All Grades,463,227,0,236,0,8,5,230,1,11,205,89,0,13,5,291,8,12,7,16,81,374,0,450,458,172,455,451,456,447,382,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5273,Columbia Basin Technical Skills Center,105489,V,All Grades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5323,MLSD Open Doors Re-Engagement Program,105642,R,All Grades,48,28,0,20,0,0,2,33,0,1,12,7,0,1,5,35,1,0,5,4,3,41,0,47,43,13,47,48,43,44,45,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5354,Endeavor Middle School,105780,P,All Grades,272,134,0,138,2,4,4,172,0,8,81,67,0,5,4,225,23,3,12,4,47,205,0,267,268,47,249,269,260,268,225,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5652,Moses Lake Early Learning Center,106436,P,All Grades,220,91,0,129,1,4,0,118,0,9,88,0,0,0,12,180,0,5,8,0,109,220,0,220,208,40,220,215,212,220,111,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5679,Digital Learning Center,106752,P,All Grades,361,192,0,169,1,1,1,197,0,11,150,35,0,13,9,233,4,1,23,27,51,326,0,348,352,128,357,360,338,334,310,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5680,Vicki I. Groff Elementary School,106753,P,All Grades,414,197,0,217,1,3,7,168,0,14,220,29,0,10,0,202,5,11,9,7,70,385,0,404,414,212,409,403,405,407,344,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13161,Moses Lake School District,100153,5726,Vanguard Academy,106915,P,All Grades,417,187,1,229,1,2,3,179,1,15,216,37,0,26,7,248,13,6,26,28,76,380,0,391,410,169,404,411,391,389,341,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,2695,Parkway School,100839,P,All Grades,409,223,0,186,1,4,1,168,2,20,213,59,0,44,7,242,14,6,6,29,47,350,0,365,402,167,395,403,403,380,362,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,2793,Columbia Ridge Elementary,100840,P,All Grades,480,234,0,246,1,2,0,230,3,9,235,106,0,13,11,299,7,6,8,8,61,374,0,467,469,181,473,474,472,472,419,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,2920,Ephrata High School,100841,P,All Grades,902,441,0,461,1,10,11,391,2,30,457,115,0,57,40,539,22,11,11,75,99,787,0,845,862,363,880,891,891,827,803,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,3092,Grant Elementary,100842,P,All Grades,466,231,0,235,1,2,3,224,0,14,222,113,0,11,18,323,25,5,10,8,70,353,0,455,448,143,441,461,456,458,396,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,3373,Ephrata Middle School,100844,P,All Grades,474,225,0,249,2,9,2,200,0,19,242,74,0,28,5,279,11,5,9,33,67,400,0,446,469,195,463,469,465,441,407,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,4229,Beezley Springs Elementary,100847,S,All Grades,26,13,0,13,0,1,0,5,0,2,18,1,0,0,0,12,0,0,2,0,21,25,0,26,26,14,26,26,24,26,5,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,5497,Sage Hills Open Doors Youth Re-Engagement Program,106080,R,All Grades,39,15,0,24,0,1,3,20,0,1,14,7,0,0,0,35,3,0,3,1,6,32,0,39,39,4,36,39,36,38,33,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13165,Ephrata School District,100081,5553,Tiger Cubs ECEAP,106202,P,All Grades,83,34,0,49,0,0,0,55,0,2,26,0,0,0,2,0,0,0,4,0,30,83,0,83,81,0,83,83,79,83,53,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13167,Wilson Creek School District,100298,2472,Wilson Creek Elementary,100849,P,All Grades,60,36,0,24,2,0,0,15,0,0,43,1,0,0,0,45,0,0,0,0,17,59,0,60,60,15,60,60,60,60,43,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13167,Wilson Creek School District,100298,2473,Wilson Creek High,100850,P,All Grades,60,24,0,36,0,0,0,13,0,1,46,1,0,3,0,33,0,0,0,1,8,59,0,57,60,27,60,60,60,59,52,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13301,Grand Coulee Dam School District,100095,2801,Lake Roosevelt Jr/Sr High School,100855,P,All Grades,309,147,1,161,123,1,2,31,0,70,82,89,0,16,10,215,75,3,15,9,44,220,0,293,299,94,234,306,294,300,265,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13301,Grand Coulee Dam School District,100095,2802,Lake Roosevelt Elementary,100856,P,All Grades,354,175,2,177,129,1,4,53,0,60,107,52,0,17,8,269,89,2,7,10,49,302,0,337,346,85,265,352,347,344,305,1/6/25 0:00
2024-25,School,Grant,North Central Educational Service District 171,100008,13301,Grand Coulee Dam School District,100095,5336,Lake Roosevelt Alternative School,105665,A,All Grades,34,17,0,17,20,1,0,1,0,4,8,16,0,0,6,29,7,0,6,1,4,18,0,34,28,5,27,34,28,33,30,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,2305,Miller Junior High,100860,P,All Grades,671,353,0,318,10,4,10,256,1,62,328,112,0,29,19,466,22,6,24,26,112,559,0,642,652,205,649,665,647,645,559,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,2449,McDermoth Elementary,100861,P,All Grades,295,146,0,149,6,1,0,94,0,26,168,42,0,13,17,210,9,5,9,6,64,253,0,282,278,85,286,290,286,289,231,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,2763,Robert Gray Elementary,100862,P,All Grades,216,103,0,113,1,0,1,94,1,17,102,55,0,7,26,177,14,1,9,4,39,161,0,209,190,39,202,215,207,212,177,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,2834,A J West Elementary,100863,P,All Grades,284,144,0,140,13,1,2,124,1,19,124,57,0,4,19,243,4,3,4,5,84,227,0,280,265,41,280,281,280,279,200,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,2971,Stevens Elementary School,100864,P,All Grades,334,151,0,183,7,3,5,173,0,19,127,95,0,4,26,290,31,2,7,9,68,239,0,330,308,44,303,332,327,325,266,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,3154,Hopkins Elementary,100866,P,All Grades,107,46,4,57,6,0,5,43,0,7,46,0,0,0,11,105,2,0,4,0,31,107,0,107,96,2,105,107,103,107,76,1/6/25 0:00
2024-25,School,Grays Harbor,Capital Region ESD 113,100004,14005,Aberdeen School District,100010,3216,Central Park Elementary,100867,P,All Grades,135,58,0,77,3,3,0,31,0,8,90,4,0,5,9,85,1,0,6,2,37,131,0,130,126,50,134,135,129,133,98,1/6/25 0:00
